id;gemeentecode;gemeente;plaats;naam;x;y
1883::SB23;1883;Sittard-Geleen;Munstergeleen;Jeugdhuis Scouting Munstergeleen;188610;331437
1883::SB24;1883;Sittard-Geleen;Munstergeleen;Gemeenschapshuis 't Trefpunt;188510;331617
1883::SB25;1883;Sittard-Geleen;Geleen;Stadswinkel Geleen;185875;331246
1883::SB26;1883;Sittard-Geleen;Geleen;Multifunctioneel Centrum De Reunie;185578;331217
1883::SB27;1883;Sittard-Geleen;Geleen;Dagbesteding IBWZ - Aldaag;185909;331648
1883::SB28;1883;Sittard-Geleen;Geleen;Zalencentrum Hanenhof;186139;331394
1883::SB29;1883;Sittard-Geleen;Geleen;Vidar in de wijk Lindenheuvel;185531;332116
1883::SB3;1883;Sittard-Geleen;Sittard;Multifuntioneel Centrum Sanderbout;187386;333501
1883::SB30;1883;Sittard-Geleen;;Gemeenschapshuis 't Volkshoes;185148;332727
1883::SB31;1883;Sittard-Geleen;Geleen;Wijkcentrum De Linde;185121;332959
1883::SB32;1883;Sittard-Geleen;Geleen;Stichting Triade (voormalige Pastoor van Arskerk);186043;329622
1883::SB33;1883;Sittard-Geleen;Geleen;Zorgcentrum Bunderhof;185957;329307
1883::SB34;1883;Sittard-Geleen;Geleen;Zalencentrum 't Plenkhoes;185871;329745
1883::SB35;1883;Sittard-Geleen;Geleen;Ollie's Here we Meet;186402;330457
1883::SB36;1883;Sittard-Geleen;Geleen;SBO de Diamant (voormalig Blinker);186422;331455
1883::SB37;1883;Sittard-Geleen;Geleen;Hubertushuis De Boew;186860;331125
1883::SB38;1883;Sittard-Geleen;Geleen;Zorgcentrum Oud-Geleen;187083;331259
1883::SB39;1883;Sittard-Geleen;Geleen;Zuyderland Medisch Centrum;187120;332713
1883::SB4;1883;Sittard-Geleen;Sittard;Gemeenschapshuis de Landjwaer;188023;333520
1883::SB40;1883;Sittard-Geleen;Buchten;Gemeenschapshuis Buchten;184572;339544
1883::SB41;1883;Sittard-Geleen;Holtum;Gemeenschapshuis Holtum (auw sjool);185696;339874
1883::SB42;1883;Sittard-Geleen;Born;Basisschool Swentibold;184676;337803
1883::SB43;1883;Sittard-Geleen;Born;Gemeenschapshuis Born;184384;338031
1883::SB44;1883;Sittard-Geleen;Born;Zorgcentrum Aldenhof;185247;338832
1883::SB45;1883;Sittard-Geleen;Obbicht;Harmoniezaal Concordia;182701;337519
1883::SB46;1883;Sittard-Geleen;Grevenbicht;Gemeenschapshuis Oos Hoes;182115;339187
1883::SB47;1883;Sittard-Geleen;Grevenbicht;Zaal Aurora Grevenbicht;182038;339102
1883::SB5;1883;Sittard-Geleen;Sittard;Scouting Sint Jozef;188403;333101
1883::SB6;1883;Sittard-Geleen;Sittard;Zalencentrum De Oase;190255;334500
1883::SB7;1883;Sittard-Geleen;Sittard;Tafeltennis Vereniging Sittard;189641;334507
1883::SB8;1883;Sittard-Geleen;Sittard;Gemeenschapshuis Broeksittard;190441;334891
1883::SB9;1883;Sittard-Geleen;Sittard;Zuyd Hogeschool;188626;334619
1884::SB1;1884;Kaag en Braassem;Roelofarendsveen;Arendshorst;103106;467754
1884::SB10;1884;Kaag en Braassem;Rijnsaterwoude;Schoolhuis;106007;468169
1884::SB11;1884;Kaag en Braassem;Leimuiden;Het Spant;105725;470868
1884::SB12;1884;Kaag en Braassem;Leimuiden;De Ontmoeting;106189;470866
1884::SB13;1884;Kaag en Braassem;Woubrugge;Gebouw Die Twee;103390;465030
1884::SB14;1884;Kaag en Braassem;Woubrugge;Gebouw Immanuel;103741;464604
1884::SB15;1884;Kaag en Braassem;Hoogmade;Gebouw De Drieluik;99869;464754
1884::SB16;1884;Kaag en Braassem;Roelofarendsveen;Gemeentehuis(A);103326;468516
1884::SB2;1884;Kaag en Braassem;Roelofarendsveen;Tech Campus De School;104085;468798
1884::SB3;1884;Kaag en Braassem;Roelofarendsveen;Gogherweide;103964;469156
1884::SB4;1884;Kaag en Braassem;Nieuwe Wetering;"Clubgebouw""Door Gunst Verkregen""";102905;469904
1884::SB5;1884;Kaag en Braassem;Rijpwetering;Dorpshuis Plein 13;100148;467459
1884::SB7;1884;Kaag en Braassem;Kaag;Dorpskerk Kaag;98366;470183
1884::SB8;1884;Kaag en Braassem;Roelofarendsveen;Gemeentehuis(B);103326;468516
1884::SB9;1884;Kaag en Braassem;Roelofarendsveen;Partycentrum De Buren;103295;468764
1891::SB1;1891;Dantumadiel;DamwÃ¢ld;Gemeentehuis Damwâld;195534;589563
1891::SB10;1891;Dantumadiel;De Westereen;Zorgcentrum Brugchelenkamp de Westereen;198079;585495
1891::SB11;1891;Dantumadiel;De Westereen;Lokaal Christelijk Gereformeerde kerk de Westereen;198475;585345
1891::SB12;1891;Dantumadiel;De Westereen;Lokaal de Ferbiningstjerke de Westereen;198334;585939
1891::SB13;1891;Dantumadiel;FeanwÃ¢lden;Kantine SC Veenwouden Feanwâlden;195924;583912
1891::SB2;1891;Dantumadiel;DamwÃ¢ld;Doopsgezinde kerk Damwâld;196213;589496
1891::SB3;1891;Dantumadiel;WÃ¢lterswÃ¢ld;Dorpshuis de Nije Warf Walterswâld;197944;589634
1891::SB4;1891;Dantumadiel;DamwÃ¢ld;Nij Tjaerda Damwâld;195596;589089
1891::SB5;1891;Dantumadiel;Rinsumageast;MFC de Beijer Rinsumageest;192207;590244
1891::SB6;1891;Dantumadiel;Readtsjerk;Herberg de Trochreed Readtsjerk;189713;586406
1891::SB7;1891;Dantumadiel;BroeksterwÃ¢ld;Dorpshuis de Pipegeal Broeksterwâld;195663;587625
1891::SB8;1891;Dantumadiel;FeanwÃ¢lden;Kerkelijk Centrum de Mienskip Feanwâlden;195402;583929
1891::SB9;1891;Dantumadiel;FeanwÃ¢lden;Zorgcentrum Talma Hoeve Feanwâlden;195049;584010
1892::SB1;1892;Zuidplas;Nieuwerkerk aan den IJssel;Gemeentehuis I;102068;442441
1892::SB10;1892;Zuidplas;Zevenhuizen;De Vierkap (Oud Verlaat);98092;442935
1892::SB11;1892;Zuidplas;Zevenhuizen;Christelijke basisschool de Eendragt;99625;447208
1892::SB12;1892;Zuidplas;Zevenhuizen;Dorpshuis Swanla;99793;447646
1892::SB14;1892;Zuidplas;Zevenhuizen;Hervormd Centrum;99726;447393
1892::SB15;1892;Zuidplas;Zevenhuizen;OBS 't Reigerbos (Koningskwartier);100570;447012
1892::SB2;1892;Zuidplas;Nieuwerkerk aan den IJssel;De Batavier;101911;442166
1892::SB22;1892;Zuidplas;Moerkapelle;Dorpshuis Op Moer;99721;451010
1892::SB23;1892;Zuidplas;Moerkapelle;Zorgcentrum Beth-San;99064;450967
1892::SB24;1892;Zuidplas;Moerkapelle;Voetbalvereniging Moerkapelle;100089;451140
1892::SB3;1892;Zuidplas;Nieuwerkerk aan den IJssel;Comenius College;102688;443119
1892::SB31;1892;Zuidplas;Moordrecht;Brede School het Turfhuis ingang St Jozef;105126;444829
1892::SB32;1892;Zuidplas;Moordrecht;Scouting Moordrecht;105776;445501
1892::SB33;1892;Zuidplas;Moordrecht;Vivere Verzorgd Wonen ingang dijk;105660;444264
1892::SB34;1892;Zuidplas;Moordrecht;Moordrechtse IJsvereniging;105896;444658
1892::SB36;1892;Zuidplas;Moordrecht;Sportcentrum de Zuidplas;104942;444322
1892::SB4;1892;Zuidplas;Nieuwerkerk aan den IJssel;De Essehof (aula);101404;441514
1892::SB5;1892;Zuidplas;Nieuwerkerk aan den IJssel;Evangelisch Centrum het Kruispunt;101926;442991
1892::SB6;1892;Zuidplas;Nieuwerkerk aan den IJssel;Elim School;101444;441969
1892::SB7;1892;Zuidplas;Nieuwerkerk aan den IJssel;Ringvaartkerk (voorheen de Bron);101669;442628
1892::SB8;1892;Zuidplas;Nieuwerkerk aan den IJssel;Woonzorgcentrum De Meander;101515;442224
1892::SB9;1892;Zuidplas;Nieuwerkerk aan den IJssel;Gemeentehuis II;102068;442441
1894::SB1;1894;Peel en Maas;Panningen;Huis van de Gemeente;196217;371342
1894::SB10;1894;Peel en Maas;Maasbree;Alles Paletti Opleidingscentrum;201464;374431
1894::SB11;1894;Peel en Maas;Maasbree;Sporthal D'n Adelaer;201107;374600
1894::SB12;1894;Peel en Maas;Maasbree;Hoës van Bree;201065;374436
1894::SB13;1894;Peel en Maas;Baarlo;Zaal Unitas;204188;371492
1894::SB14;1894;Peel en Maas;Baarlo;Sjiwa Baarlo;204411;371497
1894::SB15;1894;Peel en Maas;Baarlo;Sporthal de Kazing;204186;371004
1894::SB16;1894;Peel en Maas;Kessel;Gemeenschapshuis De Paort;201741;367081
1894::SB17;1894;Peel en Maas;Kessel;Beugelclub O.V.U.;200867;367196
1894::SB18;1894;Peel en Maas;Kessel;Gemeenschapshuis Kessel-Eik;199400;365982
1894::SB19;1894;Peel en Maas;Meijel;Gemeenschapshuis d'n Binger;189910;372790
1894::SB2;1894;Peel en Maas;Panningen;De Houbereij;195843;370927
1894::SB20;1894;Peel en Maas;Meijel;Gemeenschapshuis d'n Binger;189910;372790
1894::SB21;1894;Peel en Maas;Meijel;Basisschool Den Doelhof;189853;373045
1894::SB22;1894;Peel en Maas;Helden;Basisschool de Liaan;197589;370583
1894::SB3;1894;Peel en Maas;Panningen;Basisschool De Groenling;195793;371222
1894::SB4;1894;Peel en Maas;Helden;Multifunctioneel Centrum Kerkeböske;198011;370306
1894::SB5;1894;Peel en Maas;Helden;Multifunctioneel Centrum Kerkeböske;198011;370306
1894::SB6;1894;Peel en Maas;Beringe;De Wieksjlaag;193896;372222
1894::SB7;1894;Peel en Maas;Grashoek;Gemeenschapshuis De Ankerplaats;193615;374818
1894::SB8;1894;Peel en Maas;Koningslust;Gemeenschapshuis De Sprunk;197261;374468
1894::SB9;1894;Peel en Maas;Egchel;Gemeenschapshuis 't Erf;195731;369451
1895::SB1;1895;Oldambt;Winschoten;De Boschpoort;265174;574011
1895::SB10;1895;Oldambt;Winschoten;Campus Winschoten;265566;573649
1895::SB11;1895;Oldambt;Winschoten;'t Vondelhuys;265303;573433
1895::SB12;1895;Oldambt;Heiligerlee;Brasserie Slag bij Heiligerlee;263422;575495
1895::SB13;1895;Oldambt;Westerlee;Dorpshuis De Tille;262086;574400
1895::SB14;1895;Oldambt;Scheemda;Eextahal Scheemda;260817;577150
1895::SB15;1895;Oldambt;Scheemda;Nieuw Vredenhoven;260521;577587
1895::SB16;1895;Oldambt;Scheemda;Dependance gemeentehuis;260935;577756
1895::SB17;1895;Oldambt;Nieuw Scheemda;Kantine vv Oldambtster Boys;258835;582193
1895::SB18;1895;Oldambt;Nieuwolda;Dorpshuis 't Trefpunt;261099;585412
1895::SB19;1895;Oldambt;Midwolda;De Schakel;263591;579867
1895::SB2;1895;Oldambt;Winschoten;Leger des Heils;265594;574311
1895::SB20;1895;Oldambt;Oostwold;Ons Gebouw;265755;581027
1895::SB21;1895;Oldambt;Finsterwolde;Party Centrum Finnewold;268676;580361
1895::SB22;1895;Oldambt;Finsterwolde;MFC De Hardenberg;268344;579082
1895::SB23;1895;Oldambt;Beerta;De Tjamme;269339;577916
1895::SB24;1895;Oldambt;Drieborg;Kantine Lubbert Bruins Sportpark;274769;581423
1895::SB25;1895;Oldambt;Bad Nieuweschans;Akkerschans;276673;578848
1895::SB26;1895;Oldambt;Blauwestad;Projectbureau Blauwestad;265299;576704
1895::SB3;1895;Oldambt;Winschoten;Botanica-Hof;264550;574438
1895::SB4;1895;Oldambt;Winschoten;Kindcentrum Beukenlaan;264344;574550
1895::SB5;1895;Oldambt;Winschoten;SOB kazerne;264381;574973
1895::SB6;1895;Oldambt;Winschoten;Speeltuinvereniging Bovenburen;264927;575148
1895::SB7;1895;Oldambt;Winschoten;De Renselheerdt;265466;574707
1895::SB8;1895;Oldambt;Winschoten;Theehuis kinderboerderij;265660;575277
1895::SB9;1895;Oldambt;Winschoten;Het Parkholt;265119;575709
1896::SB1;1896;Zwartewaterland;Hasselt;Gemeentehuis Hasselt 1/2;203020;511846
1896::SB10;1896;Zwartewaterland;Zwartsluis;De Poort Zwartsluis 1/2;201197;517320
1896::SB11;1896;Zwartewaterland;Zwartsluis;Sluuspoort Zwartsluis;201429;517208
1896::SB12;1896;Zwartewaterland;Zwartsluis;Hotel Zwartewater Zwartsluis;201344;516969
1896::SB13;1896;Zwartewaterland;Hasselt;Gemeentehuis Hasselt 2/2;203020;511846
1896::SB14;1896;Zwartewaterland;Genemuiden;Geref Gemeente Kerk Genemuiden 1/2;198916;514869
1896::SB15;1896;Zwartewaterland;Genemuiden;Hervormd Centrum, Genemuiden 2/2;199717;514711
1896::SB16;1896;Zwartewaterland;Genemuiden;Geref Gemeente Kerk Genemuiden 2/2;198916;514869
1896::SB17;1896;Zwartewaterland;Genemuiden;Hersteld Hervormde Kerk, Genemuiden 2/2;198646;515499
1896::SB18;1896;Zwartewaterland;Zwartsluis;De Poort Zwartsluis 2/2;201197;517320
1896::SB2;1896;Zwartewaterland;Hasselt;Teeuwland Hasselt;203314;511529
1896::SB3;1896;Zwartewaterland;Hasselt;Ontmoetingskerk Hasselt 1/2;203598;512144
1896::SB4;1896;Zwartewaterland;Hasselt;Ontmoetingskerk Hasselt 2/2;203598;512144
1896::SB5;1896;Zwartewaterland;Genemuiden;'t Olde Staduus Genemuiden;199272;515363
1896::SB6;1896;Zwartewaterland;Genemuiden;d' Overtoom Genemuiden;199751;515159
1896::SB7;1896;Zwartewaterland;Genemuiden;De Driester Kamperzeedijk;196746;512446
1896::SB8;1896;Zwartewaterland;Genemuiden;Hervormd Centrum, Genemuiden 1/2;199717;514711
1896::SB9;1896;Zwartewaterland;Genemuiden;Hersteld Hervormde Kerk, Genemuiden 1/2;198646;515499
1900::SB1;1900;SÃºdwest-FryslÃ¢n;Sneek;Waltaplein;173185;560650
1900::SB10;1900;SÃºdwest-FryslÃ¢n;Sneek;Gymzaal It Rak;174197;560938
1900::SB11;1900;SÃºdwest-FryslÃ¢n;Sneek;Brede School Duinterpen I (sporthal);173067;559111
1900::SB12;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw De Schuttersheuvel Bureau I;173316;561508
1900::SB13;1900;SÃºdwest-FryslÃ¢n;Sneek;MFC De Spil;172526;559376
1900::SB14;1900;SÃºdwest-FryslÃ¢n;Sneek;"Wijkgebouw ""De Opslach""";172884;559597
1900::SB15;1900;SÃºdwest-FryslÃ¢n;Sneek;'t Convenant;172721;561141
1900::SB16;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw De Schuttersheuvel Bureau II;173316;561508
1900::SB17;1900;SÃºdwest-FryslÃ¢n;Sneek;Brede School Duinterpen II (sporthal);173067;559111
1900::SB18;1900;SÃºdwest-FryslÃ¢n;Sneek;"Café Restaurant ""De Kajuit""";174416;560948
1900::SB19;1900;SÃºdwest-FryslÃ¢n;Sneek;Vergaderzaal achter het Witte Kerkje;172894;560702
1900::SB2;1900;SÃºdwest-FryslÃ¢n;Ysbrechtum;Doarpshûs It Nije Formidden;171725;561647
1900::SB20;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw de Zwetser Bureau I (ingang via parkeerterrein);173741;561528
1900::SB21;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw It Roefke;174078;560597
1900::SB22;1900;SÃºdwest-FryslÃ¢n;IJlst;Museum en Werkplaats Houtstad-IJlst;171045;558408
1900::SB23;1900;SÃºdwest-FryslÃ¢n;IJlst;"Ontmoetingscentrum ""De Eehof""";170881;557948
1900::SB24;1900;SÃºdwest-FryslÃ¢n;Woudsend;MFC De Driuwpôlle;171170;550914
1900::SB25;1900;SÃºdwest-FryslÃ¢n;Heeg;MFC It Heechhûs Bureau I;169897;553444
1900::SB26;1900;SÃºdwest-FryslÃ¢n;Nijland;MFC De Mande;167435;562773
1900::SB27;1900;SÃºdwest-FryslÃ¢n;Oudega;MFC It Joo;166158;556044
1900::SB28;1900;SÃºdwest-FryslÃ¢n;Scharnegoutum;Dorpshuis It Swettehûs;174554;563681
1900::SB29;1900;SÃºdwest-FryslÃ¢n;Oppenhuizen;MFC It Harspit;175642;558222
1900::SB3;1900;SÃºdwest-FryslÃ¢n;Sneek;Firda, locatie Sneek;172258;561205
1900::SB30;1900;SÃºdwest-FryslÃ¢n;Hommerts;Doarpshûs Oan it Far;172490;555070
1900::SB31;1900;SÃºdwest-FryslÃ¢n;Blauwhuis;De Freonskip;164736;559611
1900::SB32;1900;SÃºdwest-FryslÃ¢n;Oosthem;Dorpshuis It Himsterhûs;169409;558754
1900::SB33;1900;SÃºdwest-FryslÃ¢n;Gaastmeer;"Dorpshuis ""Us Doarpshûs""";165538;553035
1900::SB34;1900;SÃºdwest-FryslÃ¢n;GoÃ«nga;Dorpshuis De Kosterij;175528;563174
1900::SB35;1900;SÃºdwest-FryslÃ¢n;Witmarsum;Aylva State (vóór hoofdingang rechts);160221;568227
1900::SB36;1900;SÃºdwest-FryslÃ¢n;Pingjum;Dorpshuis De Nije Bân;158472;569982
1900::SB37;1900;SÃºdwest-FryslÃ¢n;Arum;'t Lokaal;160920;571527
1900::SB38;1900;SÃºdwest-FryslÃ¢n;Kimswerd;MFC Piers' Stee;158235;572912
1900::SB39;1900;SÃºdwest-FryslÃ¢n;Makkum;"Kerkelijk Centrum ""Het Anker""";155966;563410
1900::SB4;1900;SÃºdwest-FryslÃ¢n;Sneek;Ut Wykje;173096;559845
1900::SB40;1900;SÃºdwest-FryslÃ¢n;Makkum;Van Doniakerk;155811;563636
1900::SB41;1900;SÃºdwest-FryslÃ¢n;Burgwerd;"Dorpshuis ""Doniahûs""";165725;566667
1900::SB42;1900;SÃºdwest-FryslÃ¢n;Gaast;Dorpshuis De Fûke;156437;558770
1900::SB43;1900;SÃºdwest-FryslÃ¢n;Tjerkwerd;Dorpshuis It Waltahûs;162666;561747
1900::SB44;1900;SÃºdwest-FryslÃ¢n;Exmorra;Dorpshuis 't Honk;160203;563259
1900::SB45;1900;SÃºdwest-FryslÃ¢n;Parrega;Johannes de Doperkerk;161068;559081
1900::SB46;1900;SÃºdwest-FryslÃ¢n;Lollum;Dorpshuis De Nije Haven;164682;571074
1900::SB47;1900;SÃºdwest-FryslÃ¢n;Schraard;"Dorpshuis ""De Utwyk""";159122;565931
1900::SB48;1900;SÃºdwest-FryslÃ¢n;Zurich;Dorpshuis It String;155475;569515
1900::SB49;1900;SÃºdwest-FryslÃ¢n;Workum;Kultuerhús Klameare;158647;554694
1900::SB5;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw De Eekmolen Bureau I;173757;560171
1900::SB50;1900;SÃºdwest-FryslÃ¢n;Workum;Woonzorgcentrum Nij Mariënacker;159068;554572
1900::SB51;1900;SÃºdwest-FryslÃ¢n;It Heidenskip;Dorpshuis It Swaeigat;162691;551319
1900::SB52;1900;SÃºdwest-FryslÃ¢n;Hindeloopen;Gemeenschapscentrum De Foeke;156059;550728
1900::SB53;1900;SÃºdwest-FryslÃ¢n;Warns;Doarpskultuerhûs De Spylder;156565;543096
1900::SB54;1900;SÃºdwest-FryslÃ¢n;Koudum;MFC De Klink Bureau I;159432;547616
1900::SB55;1900;SÃºdwest-FryslÃ¢n;Molkwerum;'t Swannenêst (De Doarpskeamer);155718;545974
1900::SB56;1900;SÃºdwest-FryslÃ¢n;Stavoren;MFC De Kaap;153083;543900
1900::SB57;1900;SÃºdwest-FryslÃ¢n;Hemelum;"Dorpshuis ""de Begine""";159535;543900
1900::SB58;1900;SÃºdwest-FryslÃ¢n;Koudum;MFC De Klink Bureau II;159432;547616
1900::SB59;1900;SÃºdwest-FryslÃ¢n;Bolsward;Doopgezinde Kerk;163873;563999
1900::SB6;1900;SÃºdwest-FryslÃ¢n;Sneek;VBG De Bron Bureau I;174436;561404
1900::SB60;1900;SÃºdwest-FryslÃ¢n;Bolsward;Sporthal Middelzee Bureau I;164695;564328
1900::SB61;1900;SÃºdwest-FryslÃ¢n;Bolsward;Sporthal Middelzee Bureau II;164695;564328
1900::SB62;1900;SÃºdwest-FryslÃ¢n;Bolsward;It Heechhout;163683;564050
1900::SB63;1900;SÃºdwest-FryslÃ¢n;Bolsward;Sporthal Middelzee Bureau III;164695;564328
1900::SB64;1900;SÃºdwest-FryslÃ¢n;Bolsward;Centrum Gasthuiskerk;164126;563660
1900::SB65;1900;SÃºdwest-FryslÃ¢n;Raerd;Doarpshûs De Trijesprong;179910;567963
1900::SB66;1900;SÃºdwest-FryslÃ¢n;Sibrandabuorren;Mienskipsskoalle de Legeaën;176969;564316
1900::SB67;1900;SÃºdwest-FryslÃ¢n;Sneek;Brede School Duinterpen III (sporthal);173067;559111
1900::SB68;1900;SÃºdwest-FryslÃ¢n;Heeg;MFC It Heechhûs Bureau II;169897;553444
1900::SB69;1900;SÃºdwest-FryslÃ¢n;Workum;Oer de Toer;158647;554694
1900::SB7;1900;SÃºdwest-FryslÃ¢n;Sneek;It Skûlplak;173709;561383
1900::SB70;1900;SÃºdwest-FryslÃ¢n;Wommels;Grand Cafe It Reade Hynder;168501;569186
1900::SB71;1900;SÃºdwest-FryslÃ¢n;Wommels;"Partycentrum ""It Dielshûs""";168611;569082
1900::SB72;1900;SÃºdwest-FryslÃ¢n;Easterwierrum;MFC De Tysker;178083;569499
1900::SB73;1900;SÃºdwest-FryslÃ¢n;Easterein;Verenigingsgebouw “De Skoalleseize”;170809;567823
1900::SB74;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw de Zwetser Bureau II (ingang via parkeerterrein);173741;561528
1900::SB75;1900;SÃºdwest-FryslÃ¢n;Offingawier;Dorpshuis De Wier;175624;560573
1900::SB76;1900;SÃºdwest-FryslÃ¢n;Sneek;Martinikerk;173207;560557
1900::SB8;1900;SÃºdwest-FryslÃ¢n;Sneek;Wijkgebouw De Eekmolen Bureau II;173757;560171
1900::SB9;1900;SÃºdwest-FryslÃ¢n;Sneek;VBG De Bron Bureau II;174436;561404
1901::SB1;1901;Bodegraven-Reeuwijk;Bodegraven;Gemeentehuis;111195;455523
1901::SB10;1901;Bodegraven-Reeuwijk;Nieuwerbrug aan den Rijn;'t Wierickehuis;115499;454564
1901::SB11;1901;Bodegraven-Reeuwijk;Driebruggen;Café Custwijc;114388;450766
1901::SB12;1901;Bodegraven-Reeuwijk;Waarder;Huiskamer van Waarder;116203;452671
1901::SB13;1901;Bodegraven-Reeuwijk;Reeuwijk;Dorpshuis De Kaag;106966;452115
1901::SB14;1901;Bodegraven-Reeuwijk;Reeuwijk;Zalencentrum De Brug zaal 1;109508;451046
1901::SB15;1901;Bodegraven-Reeuwijk;Reeuwijk;Zalencentrum De Brug zaal 2;109508;451046
1901::SB16;1901;Bodegraven-Reeuwijk;Reeuwijk;Consistorie NH-Kerk;110632;450312
1901::SB17;1901;Bodegraven-Reeuwijk;Reeuwijk;Sporthal de Meerkoet;109315;451670
1901::SB2;1901;Bodegraven-Reeuwijk;Bodegraven;Vijverhof;110828;455784
1901::SB23;1901;Bodegraven-Reeuwijk;Reeuwijk;Ichtuskerk;109278;450652
1901::SB3;1901;Bodegraven-Reeuwijk;Bodegraven;Bij Everts;111142;455157
1901::SB4;1901;Bodegraven-Reeuwijk;Bodegraven;De Doortocht;110859;455281
1901::SB5;1901;Bodegraven-Reeuwijk;Bodegraven;Dienstencentrum Rijngaarde;110870;454765
1901::SB6;1901;Bodegraven-Reeuwijk;Bodegraven;Voetbalvereniging E.S.T.O.;111094;454144
1901::SB7;1901;Bodegraven-Reeuwijk;Bodegraven;Sporthal De Sporthoeve zaal 1;111442;454512
1901::SB8;1901;Bodegraven-Reeuwijk;Bodegraven;Sporthal De Sporthoeve zaal 2;111442;454512
1901::SB9;1901;Bodegraven-Reeuwijk;Bodegraven;Hollandse Boerderij;112701;458482
1903::SB1;1903;Eijsden-Margraten;Bemelen;Gemeenschapshuis Bemelen;181646;317546
1903::SB10;1903;Eijsden-Margraten;Margraten;Gemeentehuis (nummer 1) Margraten;185681;314630
1903::SB11;1903;Eijsden-Margraten;Cadier en Keer;'t Keerhoes (nummer 1) Cadier en Keer;181770;315483
1903::SB12;1903;Eijsden-Margraten;Gronsveld;Basisschool Sint Martinus Gronsveld;179067;313652
1903::SB13;1903;Eijsden-Margraten;Eijsden;Brede School Op de Cour Eijsden;178568;309872
1903::SB14;1903;Eijsden-Margraten;Eijsden;Buitengoed De Reünie Oost-Maarland;177631;311965
1903::SB15;1903;Eijsden-Margraten;Eijsden;Cultureel Centrum Eijsden;177475;309855
1903::SB16;1903;Eijsden-Margraten;Eijsden;Zaal K.O.H. Eijsden;177388;309513
1903::SB2;1903;Eijsden-Margraten;Banholt;Harmoniezaal Banholt;185016;311314
1903::SB23;1903;Eijsden-Margraten;Margraten;Gemeentehuis (nummer 2) Magraten;185681;314630
1903::SB24;1903;Eijsden-Margraten;Cadier en Keer;'t Keerhoes (nummer 2) Cadier en Keer;181770;315483
1903::SB3;1903;Eijsden-Margraten;Mheer;Harmoniezaal Mheer;183583;310148
1903::SB4;1903;Eijsden-Margraten;Noorbeek;Paviljoen Berggalm Noorbeek;184856;308761
1903::SB5;1903;Eijsden-Margraten;Sint Geertruid;Fanfarezaal Sint Geertruid;181888;311875
1903::SB6;1903;Eijsden-Margraten;Eckelrade;Harmoniezaal Eckelrade;181581;313024
1903::SB7;1903;Eijsden-Margraten;Scheulder;Gemeenschapshuis Scheulder;187044;315623
1903::SB8;1903;Eijsden-Margraten;Gronsveld;Zaal-café Riékelt Rijckholt;179328;312335
1903::SB9;1903;Eijsden-Margraten;;Hoeve De Laethof Mesch;179293;308395
1904::SB1;1904;Stichtse Vecht;Maarssen;Gemeentekantoor;130754;461880
1904::SB10;1904;Stichtse Vecht;Maarssen;KBS De Wilde Wingerd;130668;459824
1904::SB11;1904;Stichtse Vecht;Maarssen;Scouting Maarssenbroek;130836;459326
1904::SB12;1904;Stichtse Vecht;Maarssen;Sportzaal Fazantenkamp;129684;460446
1904::SB13;1904;Stichtse Vecht;Maarssen;Kerkcentrum De Ark;130301;460361
1904::SB14;1904;Stichtse Vecht;Maarssen;RK Verrijzenisgemeenschap;129739;460563
1904::SB15;1904;Stichtse Vecht;Maarssen;Wereldkidz Bontenest;129666;461111
1904::SB16;1904;Stichtse Vecht;Maarssen;De Valkenier;129512;461066
1904::SB17;1904;Stichtse Vecht;Maarssen;Wijkcentrum 't Schuurtje;129175;461557
1904::SB18;1904;Stichtse Vecht;Maarssen;Willem van Hoornhof;129609;461572
1904::SB19;1904;Stichtse Vecht;Maarssen;Zwembad Safari 1;130299;460918
1904::SB2;1904;Stichtse Vecht;Maarssen;Dorpshuis Maarssen;131131;461838
1904::SB20;1904;Stichtse Vecht;Maarssen;Zwembad Safari 2;130288;460916
1904::SB21;1904;Stichtse Vecht;Maarssen;Wereldkidz Palet;132131;460937
1904::SB22;1904;Stichtse Vecht;Breukelen;Stinzenhal;128446;464038
1904::SB23;1904;Stichtse Vecht;Breukelen;Raadzaal Gemeente Stichtse Vecht;128888;464847
1904::SB24;1904;Stichtse Vecht;Breukelen;Zwembad 't Kikkerfort;128377;465730
1904::SB25;1904;Stichtse Vecht;Breukelen;OBS De Regenboog;128541;465336
1904::SB26;1904;Stichtse Vecht;Breukelen;Woonzorgcentrum De Aa / Driestroom;128268;465463
1904::SB27;1904;Stichtse Vecht;Nieuwer Ter Aa;Dorpshuis Ons Genoegen;127199;466952
1904::SB28;1904;Stichtse Vecht;Kockengen;Volle Evangelie Gemeente Kockengen;125540;462309
1904::SB29;1904;Stichtse Vecht;Kockengen;Woonzorgcentrum Overdorp;125107;462337
1904::SB3;1904;Stichtse Vecht;Maarssen;Basisschool De Klaroen;131396;462076
1904::SB30;1904;Stichtse Vecht;Loenen aan de Vecht;Woonzorgcentrum 't Kampje (Studio Idee);129909;469041
